room_type,person_capacity,bedrooms,lng,lat,City,realSum,metro_dist,attr_index_norm,rest_index_norm,host_is_superhost,biz,cleanliness_rating,guest_satisfaction_overall,dist,Crime Index,Safety Index,geo_id,lng_lat_count,dup_rank_within_pair
Entire home/apt,4.0,2,12.482,41.904,rome,381.3153157365627,0.2831902696452605,21.530720797284477,40.697629681982775,False,1,9.0,87.0,1.715841541958023,53.11,46.89,12.482_41.904,2,2
Private room,2.0,1,12.485,41.873999999999995,rome,104.03759380917867,0.2931481786096488,7.288155509180391,18.321341124754436,False,0,9.0,98.0,3.310567796751275,53.11,46.89,12.485_41.873999999999995,2,1
Private room,3.0,1,12.485,41.873999999999995,rome,103.80380146354008,0.2931342082005012,7.28972914865461,18.30900877101933,False,0,9.0,88.0,3.310571839244976,53.11,46.89,12.485_41.873999999999995,2,2
Entire home/apt,4.0,1,12.485,41.902,rome,265.0036237813574,0.3849412255611527,26.71300432437812,46.81146277623179,False,0,9.0,94.0,1.4367994134677775,53.11,46.89,12.485_41.902,2,1
Entire home/apt,5.0,1,12.485,41.902,rome,393.0049330184929,0.3849485023372575,26.710727268286934,46.82721010243863,True,1,10.0,99.0,1.4368105221144,53.11,46.89,12.485_41.902,2,2
Entire home/apt,6.0,2,12.485,41.905,rome,484.1839478175484,0.2367084814766422,18.872536908681536,36.323789478941066,False,1,8.0,89.0,1.503002313529108,53.11,46.89,12.485_41.905,2,1
Private room,3.0,1,12.485,41.905,rome,131.62509059453393,0.2366938111613526,18.868261307817814,36.34790500790334,False,1,9.0,83.0,1.5030090429700207,53.11,46.89,12.485_41.905,2,2
Entire home/apt,5.0,2,12.487,41.868,rome,196.15177799078856,0.3385699235609959,5.824309721138248,15.141068016501638,True,0,10.0,99.0,3.864669656388785,53.11,46.89,12.487_41.868,2,1
Entire home/apt,6.0,2,12.487,41.868,rome,149.860893554345,0.338574602951347,5.824315564588807,15.141076498568736,True,0,10.0,99.0,3.8646649493916887,53.11,46.89,12.487_41.868,2,2
Entire home/apt,2.0,0,12.487,41.904,rome,242.4426624272321,0.1572354607078134,18.36303193569321,43.81596202639583,False,1,10.0,100.0,1.31219914049986,53.11,46.89,12.487_41.904,2,1
Entire home/apt,4.0,2,12.487,41.904,rome,371.8467257381993,0.1572370627104059,18.361063049786644,43.83104723380548,False,1,7.0,80.0,1.312195406855862,53.11,46.89,12.487_41.904,2,2
Entire home/apt,2.0,1,12.488,41.894,rome,159.21258737988916,0.4335361776266329,23.725593874737648,38.80461238011361,True,0,10.0,97.0,1.4073742836564505,53.11,46.89,12.488_41.894,2,1
Entire home/apt,5.0,2,12.488,41.894,rome,385.0559932667804,0.4335556989630155,23.725750724615533,38.802869448727726,False,1,10.0,99.0,1.407393923062172,53.11,46.89,12.488_41.894,2,2
Entire home/apt,2.0,1,12.488,41.905,rome,184.4621607088584,0.1437994450712324,17.15621696880609,37.67874243384923,True,0,10.0,98.0,1.2681920558595658,53.11,46.89,12.488_41.905,2,1
Entire home/apt,4.0,1,12.488,41.905,rome,326.14032216585224,0.1437897224182947,17.154682021625035,37.69213421740132,True,1,10.0,96.0,1.2681877581771877,53.11,46.89,12.488_41.905,2,2
Entire home/apt,3.0,1,12.488,41.907,rome,218.82963551773312,0.3533910925336385,14.2120405411554,33.55871408321643,False,0,9.0,94.0,1.3643408648640554,53.11,46.89,12.488_41.907,2,1
Entire home/apt,4.0,2,12.488,41.907,rome,390.1994248708297,0.353386406067965,14.212034562659005,33.55845703197511,False,0,10.0,100.0,1.3643266069366369,53.11,46.89,12.488_41.907,2,2
Private room,2.0,1,12.488,41.908,rome,173.9415051551212,0.4553905173769876,13.33209530836196,33.34585873326529,False,1,9.0,91.0,1.4230243666199065,53.11,46.89,12.488_41.908,2,1
Private room,3.0,1,12.488,41.908,rome,173.94150515512123,0.4553980685097585,13.332104865969866,33.34831422562209,False,1,9.0,92.0,1.423012670477871,53.11,46.89,12.488_41.908,2,2
Entire home/apt,4.0,1,12.49,41.895,rome,237.2992308231828,0.2997114226033697,20.563007052290676,37.360330093444254,False,0,9.0,94.0,1.2076744524260397,53.11,46.89,12.49_41.895,2,1
Entire home/apt,4.0,1,12.49,41.895,rome,243.1440394641479,0.299718633074391,20.56745386415978,37.33486367120978,False,0,9.0,92.0,1.2076803792914133,53.11,46.89,12.49_41.895,2,2
Entire home/apt,2.0,1,12.49,41.905,rome,201.5290019404765,0.1540596699525894,14.996858590360649,33.3576801838874,False,1,9.0,88.0,1.1150684275167748,53.11,46.89,12.49_41.905,2,1
Entire home/apt,5.0,2,12.49,41.905,rome,211.3482804572978,0.1540729426251232,14.995119081349491,33.36870117540565,False,1,8.0,87.0,1.1150788096552855,53.11,46.89,12.49_41.905,2,2
Entire home/apt,2.0,1,12.491,41.909,rome,227.01236761508423,0.5941933649340623,11.855717322728626,28.447267572376447,False,1,9.0,95.0,1.2986651108360587,53.11,46.89,12.491_41.909,2,1
Private room,2.0,1,12.491,41.909,rome,136.1840413344867,0.5941907355482422,11.855763881144911,28.44746020137879,False,0,10.0,100.0,1.2987030372904194,53.11,46.89,12.491_41.909,2,2
Entire home/apt,4.0,1,12.492,41.896,rome,361.67675870292,0.1738513514534851,18.33333333244614,37.830395746226,False,0,9.0,86.0,1.007988108720879,53.11,46.89,12.492_41.896,2,1
Entire home/apt,5.0,2,12.492,41.896,rome,218.82963551773312,0.1738415739853667,18.333235606825525,37.830275065371616,False,1,8.0,86.0,1.0079761167822334,53.11,46.89,12.492_41.896,2,2
Entire home/apt,3.0,1,12.493,41.895,rome,207.60760292708017,0.050726476587545,19.244332241804976,37.14029519550672,False,1,8.0,84.0,1.007143876615556,53.11,46.89,12.493_41.895,2,1
Entire home/apt,4.0,1,12.493,41.895,rome,230.51925279966332,0.0507122498728625,19.244008109880983,37.14106465445363,True,0,10.0,99.0,1.007125635640235,53.11,46.89,12.493_41.895,2,2
Entire home/apt,3.0,2,12.495,41.906000000000006,rome,251.67746007995697,0.4282829390763721,12.182200859167814,28.54776288277238,False,0,10.0,100.0,0.828461989051903,53.11,46.89,12.495_41.906000000000006,2,1
Private room,2.0,1,12.495,41.906000000000006,rome,145.31864226765214,0.4282736110898764,12.182008075043656,28.549259691710347,False,1,10.0,97.0,0.8284376275032364,53.11,46.89,12.495_41.906000000000006,2,2
Entire home/apt,2.0,1,12.496,41.889,rome,198.255909101536,0.4367652457225948,19.60405852521245,30.744425471402355,False,1,10.0,92.0,1.416980080145853,53.11,46.89,12.496_41.889,2,1
Entire home/apt,4.0,1,12.496,41.889,rome,205.26967947069411,0.4367611937879334,19.608056142805545,30.72304671849774,False,1,10.0,89.0,1.416999636349021,53.11,46.89,12.496_41.889,2,2
Entire home/apt,4.0,2,12.496,41.9,rome,147.522970097959,0.2435029749611687,14.408019474439543,35.15634726698947,False,1,8.0,82.0,0.5274101148318652,53.11,46.89,12.496_41.9,2,1
Private room,2.0,1,12.496,41.9,rome,151.4195091919357,0.2434843386680775,14.40638726568618,35.168098866530876,False,1,9.0,86.0,0.5274085802050501,53.11,46.89,12.496_41.9,2,2
Private room,2.0,1,12.496,41.906000000000006,rome,311.48933517249975,0.425000860432704,11.801964437934378,29.21363515403725,True,0,10.0,95.0,0.7703256966634994,53.11,46.89,12.496_41.906000000000006,2,1
Private room,3.0,1,12.496,41.906000000000006,rome,311.64519673625887,0.4250011067716944,11.801543094061984,29.21694854794615,True,0,9.0,94.0,0.770316087971417,53.11,46.89,12.496_41.906000000000006,2,2
Private room,2.0,1,12.496,41.908,rome,163.88843429266126,0.6469449959703173,10.783675710789868,27.04447159534499,False,1,10.0,92.0,0.9465291832325188,53.11,46.89,12.496_41.908,2,1
Private room,3.0,1,12.496,41.908,rome,163.88843429266126,0.6469381350986956,10.782579308089572,27.05365867438651,False,1,10.0,95.0,0.9465335606484366,53.11,46.89,12.496_41.908,2,2
Entire home/apt,3.0,1,12.497,41.887,rome,212.16655366703293,0.6447627255773443,14.49865222070455,23.553526902063854,True,0,10.0,96.0,1.6012528014069494,53.11,46.89,12.497_41.887,2,1
Private room,2.0,1,12.497,41.887,rome,158.97879503425057,0.644759810593192,14.500251798195862,23.545679579858614,True,0,9.0,98.0,1.6012328387225274,53.11,46.89,12.497_41.887,2,2
Entire home/apt,5.0,2,12.497,41.907,rome,266.5232740280083,0.5460917741381182,10.897230915006787,29.161422495875016,False,0,10.0,100.0,0.8081661694019084,53.11,46.89,12.497_41.907,2,1
Private room,3.0,1,12.497,41.907,rome,163.88843429266126,0.5461006528378711,10.89603423742405,29.169038049588675,False,1,10.0,94.0,0.808183730168802,53.11,46.89,12.497_41.907,2,2
Private room,2.0,1,12.498,41.912,rome,126.83234750894256,0.8845683633445596,9.086726485913063,23.626512472271024,False,0,10.0,91.0,1.2855366906034147,53.11,46.89,12.498_41.912,2,1
Private room,3.0,1,12.498,41.912,rome,138.40506861805346,0.8845756367680165,9.08668507223177,23.626447546668892,False,0,9.0,87.0,1.2855498039149358,53.11,46.89,12.498_41.912,2,2
Private room,2.0,1,12.499,41.9,rome,203.16554835994668,0.2165626163725034,13.219921476617513,32.672143249417964,False,1,9.0,87.0,0.2863189953690312,53.11,46.89,12.499_41.9,2,1
Private room,4.0,1,12.499,41.9,rome,272.36808266897344,0.2165573827524667,13.219866761450623,32.671440678370196,False,1,10.0,90.0,0.2863082352849818,53.11,46.89,12.499_41.9,2,2
Entire home/apt,6.0,3,12.5,41.889,rome,266.9908587192855,0.5678533076517575,13.34409587946511,24.2243960070715,False,1,9.0,92.0,1.3318280398607538,53.11,46.89,12.5_41.889,2,1
Entire home/apt,6.0,2,12.5,41.889,rome,177.6821826853389,0.5678496567542192,13.345560623132911,24.21622006262633,True,0,9.0,95.0,1.3318150597774272,53.11,46.89,12.5_41.889,2,2
Private room,2.0,1,12.5,41.904,rome,108.24585603067356,0.2775384697416211,11.221309915151195,28.683220313625895,False,0,9.0,92.0,0.3944385749184393,53.11,46.89,12.5_41.904,2,1
Private room,3.0,1,12.5,41.904,rome,138.28817244523412,0.2775506441721244,11.221278609448774,28.683437050502597,False,0,10.0,95.0,0.3944555331383622,53.11,46.89,12.5_41.904,2,2
Private room,2.0,1,12.501,41.898,rome,145.53573516003084,0.3948474732327902,13.503583678907104,28.745294719686044,False,1,9.0,89.0,0.3352836614447477,53.11,46.89,12.501_41.898,2,1
Private room,2.0,1,12.501,41.898,rome,110.5837794870596,0.3948742142373534,13.50472385649772,28.739548730165243,False,0,9.0,88.0,0.3353298241546863,53.11,46.89,12.501_41.898,2,2
Entire home/apt,2.0,1,12.501,41.906000000000006,rome,161.66740700909452,0.3781377675680172,9.910373580205992,27.447527965928295,False,1,9.0,80.0,0.5790693473143398,53.11,46.89,12.501_41.906000000000006,2,1
Private room,2.0,1,12.501,41.906000000000006,rome,97.958992822575,0.3781317504944399,9.910336317625266,27.447507873462506,False,0,10.0,100.0,0.5790895260712229,53.11,46.89,12.501_41.906000000000006,2,2
Entire home/apt,3.0,1,12.502,41.888000000000005,rome,274.47221377972085,0.4710196375324911,11.500508016625606,22.010598141441807,True,0,10.0,100.0,1.4299418385203793,53.11,46.89,12.502_41.888000000000005,2,1
Entire home/apt,4.0,1,12.502,41.888000000000005,rome,167.1615271316017,0.471013983796368,11.501768261535574,22.003157626799997,False,1,9.0,92.0,1.4299312318049775,53.11,46.89,12.502_41.888000000000005,2,2
Private room,2.0,1,12.503,41.894,rome,92.11418418160989,0.1086955064917248,11.705332080196577,27.17978222982771,False,0,9.0,92.0,0.7658242604968308,53.11,46.89,12.503_41.894,2,1
Private room,3.0,1,12.503,41.894,rome,101.23208566151544,0.1086928542455384,11.705300720123375,27.179638558297125,False,0,10.0,93.0,0.7658265254681308,53.11,46.89,12.503_41.894,2,2
Entire home/apt,5.0,2,12.503,41.896,rome,178.61735206789328,0.1980754745770562,11.878914148525276,25.35226505728803,True,0,10.0,98.0,0.5447060357866746,53.11,46.89,12.503_41.896,2,1
Private room,2.0,1,12.503,41.896,rome,109.18102541322796,0.1980882572453237,11.879034410158116,25.352491278952485,True,1,10.0,91.0,0.5446889021138819,53.11,46.89,12.503_41.896,2,2
Private room,2.0,1,12.504,41.897,rome,118.76651158441072,0.2842293656466218,11.053264063690971,24.28917769104715,False,0,9.0,90.0,0.4539566161202339,53.11,46.89,12.504_41.897,2,1
Private room,4.0,1,12.504,41.897,rome,142.0288499754518,0.2842249495812557,11.053322312063996,24.289257278417953,True,1,10.0,97.0,0.4539525252541712,53.11,46.89,12.504_41.897,2,2
Entire home/apt,2.0,1,12.505,41.893,rome,176.27942861150723,0.1747424701895321,10.52530501672064,25.62115805912685,False,1,10.0,94.0,0.9037450062866526,53.11,46.89,12.505_41.893,2,1
Entire home/apt,6.0,2,12.505,41.893,rome,202.23037897739223,0.1747309480217177,10.524253321703654,25.62992496139243,False,0,10.0,96.0,0.9037226358382576,53.11,46.89,12.505_41.893,2,2
Private room,2.0,1,12.505,41.897,rome,119.93547331260372,0.2921881168113641,10.46370887480869,23.46189570101243,True,0,10.0,96.0,0.4869468147314318,53.11,46.89,12.505_41.897,2,1
Private room,3.0,1,12.505,41.897,rome,131.3912982488953,0.2921759170302962,10.465910615451364,23.44593435504073,True,1,10.0,96.0,0.486963661878114,53.11,46.89,12.505_41.897,2,2
Entire home/apt,4.0,2,12.505999999999998,41.902,rome,210.2962149019241,0.4512547856266425,9.27940032149975,24.143384795456782,False,0,10.0,97.0,0.3357759306245838,53.11,46.89,12.505999999999998_41.902,2,1
Private room,2.0,1,12.505999999999998,41.902,rome,115.52681765199009,0.4512549780380967,9.279254484727083,24.14460199309884,False,1,10.0,92.0,0.3357713916119414,53.11,46.89,12.505999999999998_41.902,2,2
Entire home/apt,6.0,2,12.508,41.876000000000005,rome,262.7825964977906,0.848050751373743,6.208220509751554,15.466522304441929,True,0,10.0,96.0,2.8037954495109347,53.11,46.89,12.508_41.876000000000005,2,1
Private room,3.0,1,12.508,41.876000000000005,rome,91.06211862623618,0.8480403353374854,6.208238693586756,15.466682881241692,False,0,10.0,99.0,2.803783666072842,53.11,46.89,12.508_41.876000000000005,2,2
Private room,3.0,1,12.508,41.882,rome,83.11317887452364,0.4389431762571923,7.588081279200428,18.149984304015955,False,1,9.0,94.0,2.150007958316244,53.11,46.89,12.508_41.882,2,1
Private room,4.0,1,12.508,41.882,rome,79.72318986276389,0.4389421998974135,7.588112044426693,18.150045932561177,False,1,9.0,92.0,2.149983206468285,53.11,46.89,12.508_41.882,2,2
Private room,2.0,1,12.508,41.888000000000005,rome,92.23108035442918,0.2969765782212827,9.090518931297336,20.197160671903905,False,0,9.0,83.0,1.5074185004497425,53.11,46.89,12.508_41.888000000000005,2,1
Private room,4.0,1,12.508,41.888000000000005,rome,149.97778972716432,0.2969707826326989,9.090537353097217,20.197143128902855,False,0,9.0,90.0,1.5074288763709918,53.11,46.89,12.508_41.888000000000005,2,2
Entire home/apt,2.0,0,12.508,41.893,rome,145.18504664157294,0.2964702831582306,9.168901515927544,21.870585341704928,True,0,10.0,99.0,0.9962235761989012,53.11,46.89,12.508_41.893,2,1
Entire home/apt,3.0,1,12.508,41.893,rome,165.17429219367358,0.296480653549909,9.168885089922824,21.870632884261283,False,1,9.0,90.0,0.9962217364395726,53.11,46.89,12.508_41.893,2,2
Private room,2.0,1,12.508,41.904,rome,131.3912982488953,0.3330756154542971,8.234360617672097,21.03319865637677,True,1,10.0,97.0,0.5905435503974572,53.11,46.89,12.508_41.904,2,1
Private room,3.0,1,12.508,41.904,rome,131.3912982488953,0.3330941934429356,8.234244313941273,21.032858327565,True,1,10.0,97.0,0.5905719043155935,53.11,46.89,12.508_41.904,2,2
Private room,3.0,1,12.509,41.873999999999995,rome,103.92069763635938,0.9358275712806212,5.76023889445086,14.29249210293554,False,1,10.0,96.0,3.0371753904795993,53.11,46.89,12.509_41.873999999999995,2,1
Private room,4.0,1,12.509,41.873999999999995,rome,103.92069763635938,0.935811638843852,5.76021293691336,14.292521421252362,False,1,10.0,94.0,3.03716792707797,53.11,46.89,12.509_41.873999999999995,2,2
Entire home/apt,4.0,1,12.509,41.885,rome,213.21861922240663,0.1046980012470139,8.283998677065313,18.184163667362174,True,1,9.0,97.0,1.8499957204120945,53.11,46.89,12.509_41.885,2,1
Entire home/apt,6.0,2,12.509,41.885,rome,264.1853505716223,0.1046867199571328,8.285739543669566,18.17184384476246,True,0,9.0,94.0,1.8499928835003985,53.11,46.89,12.509_41.885,2,2
Private room,2.0,1,12.509,41.905,rome,126.94924368176184,0.3253407020942078,7.810503469443292,19.80009122356921,False,0,9.0,84.0,0.7241993465885432,53.11,46.89,12.509_41.905,2,1
Private room,4.0,1,12.509,41.905,rome,150.2115820728029,0.325343666270196,7.810524024953748,19.800143690310385,False,0,9.0,90.0,0.7241853298616504,53.11,46.89,12.509_41.905,2,2
Entire home/apt,5.0,1,12.51,41.891000000000005,rome,161.5505108362752,0.2936470204931326,8.405800212286174,19.698609932634607,False,0,10.0,92.0,1.2713926873559558,53.11,46.89,12.51_41.891000000000005,2,1
Private room,2.0,1,12.51,41.891000000000005,rome,184.4621607088584,0.2936370473083411,8.404049769270658,19.71207750289937,True,1,10.0,97.0,1.2713743388276006,53.11,46.89,12.51_41.891000000000005,2,2
Private room,2.0,1,12.51,41.904,rome,181.18906786991795,0.454448525506706,7.711739651602537,19.46504732421606,True,0,10.0,98.0,0.7312985892862311,53.11,46.89,12.51_41.904,2,1
Private room,3.0,1,12.51,41.904,rome,181.18906786991795,0.454439062902865,7.711787928340932,19.465178937166705,True,0,10.0,97.0,0.7312991785167612,53.11,46.89,12.51_41.904,2,2
Entire home/apt,4.0,1,12.511,41.91,rome,271.43291328641897,0.1352523184876738,6.719398361309395,17.425299313730157,True,1,10.0,100.0,1.247407720328973,53.11,46.89,12.511_41.91,2,1
Private room,2.0,1,12.511,41.91,rome,207.60760292708017,0.1352585370067906,6.720837654357695,17.413488076851095,True,1,10.0,100.0,1.247411499743865,53.11,46.89,12.511_41.91,2,2
Private room,2.0,1,12.512,41.88,rome,116.42858812802469,0.2944082029432679,6.4013586142937795,15.91602439271472,True,0,10.0,98.0,2.455749303170249,53.11,46.89,12.512_41.88,2,1
Private room,3.0,1,12.512,41.88,rome,118.76651158441072,0.2944193434685981,6.401364242734875,15.916013086774228,True,0,10.0,97.0,2.455752929961793,53.11,46.89,12.512_41.88,2,2
Entire home/apt,2.0,1,12.512,41.888000000000005,rome,156.87466392350314,0.3118330585551934,7.64044800586205,18.173070062587872,True,0,10.0,99.0,1.643027858380941,53.11,46.89,12.512_41.888000000000005,2,1
Entire home/apt,4.0,1,12.512,41.888000000000005,rome,251.09297921586045,0.311811941199374,7.642096874316614,18.160745485342915,True,0,10.0,98.0,1.6430422576296289,53.11,46.89,12.512_41.888000000000005,2,2
Entire home/apt,4.0,1,12.513,41.88,rome,216.7255044069857,0.2455822250123695,6.251478481942163,15.870948579047877,False,0,10.0,95.0,2.484350870262337,53.11,46.89,12.513_41.88,2,1
Private room,2.0,1,12.513,41.88,rome,88.84109134266943,0.2455779250880508,6.251412769667583,15.8709552848425,False,0,8.0,89.0,2.484371082155648,53.11,46.89,12.513_41.88,2,2
Private room,2.0,1,12.513,41.888000000000005,rome,113.1554952890842,0.3659725523615432,7.382011970788006,17.852640102351277,False,1,10.0,96.0,1.68547260178904,53.11,46.89,12.513_41.888000000000005,2,1
